ponto,rotulo_ponto,tipo_referencia,dist_m,limiar_principal_m,associacao_principal,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P4,Corredor Av. Vicente Monteggia,polyline,5.4,50.0,sim,609553,20150825,07:30,TERCA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.3,50.0,sim,610045,20150828,12:30,SEXTA-FEIRA,-30.096827999999999,-51.224724000000002,AV VICENTE MONTEGGIA,AV FABIO ARAUJO SANTOS,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,153.9,100.0,nao_contexto,609986,20150829,23:00,SABADO,-30.114129999999999,-51.212705000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.9,50.0,sim,609986,20150829,23:00,SABADO,-30.114129999999999,-51.212705000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,72.0,100.0,sim,610478,20150829,11:30,SABADO,-30.115414040000001,-51.213222000000002,ESTR JOAO SALOMONI,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,67.4,50.0,nao_contexto,610478,20150829,11:30,SABADO,-30.115414040000001,-51.213222000000002,ESTR JOAO SALOMONI,,BOLETIM,0,0,0,1,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,44.4,100.0,sim,610016,20150831,16:15,SEGUNDA-FEIRA,-30.114837999999999,-51.176831000000000,ESTR COSTA GAMA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,610639,20150901,10:20,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.1,50.0,sim,610284,20150903,13:00,QUINTA-FEIRA,-30.111066000000001,-51.218533000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,123.7,100.0,nao_contexto,610228,20150905,12:25,SABADO,-30.117114170000001,-51.207538000000000,AV RODRIGUES DA FONSECA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.2,50.0,sim,610356,20150908,08:00,TERCA-FEIRA,-30.110460650000000,-51.218919000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.8,50.0,sim,611046,20150917,12:10,QUINTA-FEIRA,-30.097466000000001,-51.224687000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.5,50.0,sim,610835,20150917,13:20,QUINTA-FEIRA,-30.103387000000001,-51.223205000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,610854,20150917,07:50,QUINTA-FEIRA,-30.111024520000001,-51.218603000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.0,50.0,sim,612672,20150925,07:40,SEXTA-FEIRA,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,612153,20151002,18:24,SEXTA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,100.5,100.0,nao_contexto,612519,20151002,22:30,SEXTA-FEIRA,-30.117564150000000,-51.205314999999999,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,612295,20151005,10:30,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.5,50.0,sim,614095,20151009,18:45,SEXTA-FEIRA,-30.112461000000000,-51.214455000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,96.0,50.0,nao_contexto,612798,20151016,13:00,SEXTA-FEIRA,-30.094643770000001,-51.224764000000000,AV NONOAI,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,613071,20151017,11:50,SABADO,-30.113164000000001,-51.213161999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,30.0,100.0,sim,613025,20151020,08:50,TERCA-FEIRA,-30.117675999999999,-51.206642000000002,AV RODRIGUES DA FONSECA,AV MONTE CRISTO,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,613062,20151021,20:50,QUARTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,30.0,100.0,sim,613241,20151022,22:10,QUINTA-FEIRA,-30.117768880000000,-51.206558000000001,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,613518,20151029,11:50,QUINTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,26.5,50.0,sim,613428,20151030,10:15,SEXTA-FEIRA,-30.094951540000000,-51.225459000000001,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,111.8,100.0,nao_contexto,613460,20151101,18:38,DOMINGO,-30.114095769999999,-51.226337000000001,AV CAVALHADA,,BOLETIM,3,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,614008,20151103,11:00,TERCA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,613643,20151103,07:56,TERCA-FEIRA,-30.113044750000000,-51.226481000000000,ESTR JOAO SALOMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,96.8,100.0,sim,613748,20151104,06:15,QUARTA-FEIRA,-30.113952000000001,-51.226292999999998,AV CAVALHADA,,BOLETIM,0,0,0,1,0,1
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,141.4,100.0,nao_contexto,613851,20151105,12:20,QUINTA-FEIRA,-30.115834000000000,-51.211061000000001,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,11.1,50.0,sim,614004,20151109,16:30,SEGUNDA-FEIRA,-30.095074000000000,-51.225813000000002,R DR CAMPOS VELHO,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.7,50.0,sim,614036,20151110,13:45,TERCA-FEIRA,-30.095141999999999,-51.225807000000003,R DR CAMPOS VELHO,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,614106,20151110,07:40,TERCA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,614387,20151111,15:45,QUARTA-FEIRA,-30.100330629999998,-51.224994000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,153.2,100.0,nao_contexto,614519,20151112,11:30,QUINTA-FEIRA,-30.113099479999999,-51.224907000000002,ESTR JOAO SALOMONI,,BOLETIM,0,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,7.3,100.0,sim,615142,20151115,18:00,DOMINGO,-30.133669999999999,-51.175710000000002,ESTR DAS TRES MENINAS,ESTR COSTA GAMA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.1,50.0,sim,614923,20151119,12:30,QUINTA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.3,50.0,sim,615218,20151123,18:30,SEGUNDA-FEIRA,-30.102253999999999,-51.223455000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,9.0,50.0,sim,615374,20151126,09:55,QUINTA-FEIRA,-30.107761520000000,-51.221663999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,615356,20151127,15:00,SEXTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,105.1,100.0,nao_contexto,615400,20151127,19:10,SEXTA-FEIRA,-30.117236999999999,-51.207386999999997,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.4,50.0,sim,615540,20151130,11:05,SEGUNDA-FEIRA,-30.107690999999999,-51.221592000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P9,Entroncamento Rua Santuario x Av. Oscar Pereira,point,11.0,100.0,sim,615520,20151202,14:00,QUARTA-FEIRA,-30.096681449999998,-51.177999999999997,AV PROF OSCAR PEREIRA,R SANTUARIO,BOLETIM,1,0,0,1,0,0
P6,Rota Florestan Fernandes / Estrada Kanazawa,polyline,9.1,50.0,sim,615931,20151202,22:30,QUARTA-FEIRA,-30.120034000000000,-51.197113999999999,ESTR DAS TRES MENINAS,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,615804,20151203,09:50,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,615943,20151204,09:45,SEXTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.0,50.0,sim,616200,20151211,10:45,SEXTA-FEIRA,-30.109435000000001,-51.219799999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,1
P4,Corredor Av. Vicente Monteggia,polyline,7.4,50.0,sim,616199,20151211,10:00,SEXTA-FEIRA,-30.110289280000000,-51.219056000000002,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.2,50.0,sim,616242,20151211,09:30,SEXTA-FEIRA,-30.110613000000001,-51.218905999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,616949,20151211,18:50,SEXTA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,128.9,100.0,nao_contexto,616597,20151216,09:30,QUARTA-FEIRA,-30.114236999999999,-51.226239999999997,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.1,50.0,sim,616898,20151222,16:50,TERCA-FEIRA,-30.097698999999999,-51.224773999999996,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,616808,20151222,13:50,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,617128,20151223,23:05,QUARTA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,0,0,0,1,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,185.1,100.0,nao_contexto,616835,20151223,17:40,QUARTA-FEIRA,-30.135313000000000,-51.175144000000003,ESTR COSTA GAMA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,617173,20151224,22:09,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.3,50.0,sim,616913,20151225,15:40,SEXTA-FEIRA,-30.111723999999999,-51.217736000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,12.5,50.0,sim,616994,20151228,11:36,SEGUNDA-FEIRA,-30.095101199999998,-51.225453999999999,AV NONOAI,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.8,50.0,sim,617024,20151228,10:30,SEGUNDA-FEIRA,-30.100690000000000,-51.224803000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,617023,20151228,09:00,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,181.0,100.0,nao_contexto,617596,20151229,09:30,TERCA-FEIRA,-30.119911110000000,-51.202852999999998,ESTR CRISTIANO KRAEMER,,BOLETIM,1,1,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,617039,20151230,16:50,QUARTA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,617542,20160108,14:15,SEXTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,617629,20160117,08:32,DOMINGO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,2,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.5,50.0,sim,617654,20160118,14:00,SEGUNDA-FEIRA,-30.097662000000000,-51.224755999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,68.0,100.0,sim,617660,20160118,19:30,SEGUNDA-FEIRA,-30.115369619999999,-51.213171000000003,ESTR JOAO SALOMONI,R MARQUES DO MARICA,BOLETIM,2,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,63.9,50.0,nao_contexto,617660,20160118,19:30,SEGUNDA-FEIRA,-30.115369619999999,-51.213171000000003,ESTR JOAO SALOMONI,R MARQUES DO MARICA,BOLETIM,2,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,617831,20160121,09:40,QUINTA-FEIRA,-30.113044750000000,-51.226481000000000,ESTR JOAO SALOMONI,AV CAVALHADA,BOLETIM,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,13.9,100.0,sim,617919,20160121,11:45,QUINTA-FEIRA,-30.113049820000001,-51.226367560000000,ESTR JOAO SALAMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.1,50.0,sim,617971,20160122,07:55,SEXTA-FEIRA,-30.107507999999999,-51.221893999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,23.3,100.0,sim,618137,20160123,17:20,SABADO,-30.112891000000001,-51.226489999999998,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.5,50.0,sim,618050,20160123,23:10,SABADO,-30.113651999999998,-51.212896999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,93.4,50.0,nao_contexto,618080,20160124,23:40,DOMINGO,-30.100671999999999,-51.225942000000003,AV OTTO NIEMEYER,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,618160,20160126,21:30,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.9,50.0,sim,618391,20160205,17:30,SEXTA-FEIRA,-30.111118999999999,-51.218454999999999,BC DO JOAO CONTE,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,109.6,100.0,nao_contexto,618475,20160211,19:00,QUINTA-FEIRA,-30.112139700000000,-51.226754999999997,AV CAVALHADA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.7,50.0,sim,618660,20160216,17:00,TERCA-FEIRA,-30.102834000000001,-51.223294000000003,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.6,50.0,sim,621247,20160218,18:30,QUINTA-FEIRA,-30.110429109999998,-51.219022000000002,ESTR JOAO VEDANA,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,78.9,100.0,sim,618841,20160221,11:50,DOMINGO,-30.112406000000000,-51.226672000000001,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,50.7,100.0,sim,618912,20160223,15:42,TERCA-FEIRA,-30.117709000000001,-51.206857999999997,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P6,Rota Florestan Fernandes / Estrada Kanazawa,polyline,1.6,50.0,sim,619023,20160224,15:15,QUARTA-FEIRA,-30.117538000000000,-51.184246999999999,AV BELEM VELHO,R DR VERGARA,BOLETIM,0,0,0,0,0,1
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,101.0,100.0,nao_contexto,619364,20160226,22:49,SEXTA-FEIRA,-30.117737000000002,-51.207389999999997,R CATARINO ANDREATTA,AV MONTE CRISTO,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.8,50.0,sim,619090,20160227,09:00,SABADO,-30.097792999999999,-51.224826000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,619317,20160304,08:30,SEXTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,619479,20160307,07:55,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.5,50.0,sim,619411,20160307,18:35,SEGUNDA-FEIRA,-30.110417720000001,-51.218955000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,0.9,100.0,sim,619596,20160308,15:35,TERCA-FEIRA,-30.115501999999999,-51.212471000000001,ESTR JOAO SALOMONI,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.6,50.0,sim,619596,20160308,15:35,TERCA-FEIRA,-30.115501999999999,-51.212471000000001,ESTR JOAO SALOMONI,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,101.0,100.0,nao_contexto,619525,20160308,17:25,TERCA-FEIRA,-30.117737000000002,-51.207389999999997,R CATARINO ANDREATTA,AV MONTE CRISTO,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.0,50.0,sim,619528,20160309,08:00,QUARTA-FEIRA,-30.102615000000000,-51.223354000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,173.8,100.0,nao_contexto,624181,20160309,17:00,QUARTA-FEIRA,-30.117294999999999,-51.204563999999998,R JOSE ALVES DE CASTRO,,BOLETIM,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,175.2,100.0,nao_contexto,624181,20160309,17:00,QUARTA-FEIRA,-30.117294999999999,-51.204563999999998,R JOSE ALVES DE CASTRO,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,619818,20160310,20:30,QUINTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,13.9,100.0,sim,619819,20160310,20:50,QUINTA-FEIRA,-30.113049820000001,-51.226367560000000,ESTR JOAO SALAMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,62.2,100.0,sim,619607,20160310,07:25,QUINTA-FEIRA,-30.115639869999999,-51.211854000000002,AV RODRIGUES DA FONSECA,R ATILIO SUPERTTI,BOLETIM,0,0,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,55.8,50.0,nao_contexto,619607,20160310,07:25,QUINTA-FEIRA,-30.115639869999999,-51.211854000000002,AV RODRIGUES DA FONSECA,R ATILIO SUPERTTI,BOLETIM,0,0,0,0,0,1
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,100.5,100.0,nao_contexto,619821,20160311,21:15,SEXTA-FEIRA,-30.117564150000000,-51.205314999999999,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,619969,20160319,16:35,SABADO,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,21.8,50.0,sim,619963,20160320,20:30,DOMINGO,-30.095012000000001,-51.225949000000000,R DR CAMPOS VELHO,,BOLETIM,1,1,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.5,50.0,sim,620129,20160322,22:30,TERCA-FEIRA,-30.104196000000002,-51.222949000000000,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,2,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,113.9,100.0,nao_contexto,620077,20160322,17:00,TERCA-FEIRA,-30.119299999999999,-51.202888000000002,ESTR CRISTIANO KRAEMER,,BOLETIM,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,100.7,100.0,nao_contexto,620152,20160324,11:29,QUINTA-FEIRA,-30.117260000000002,-51.207348000000003,AV RODRIGUES DA FONSECA,,BOLETIM,2,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,620306,20160325,16:50,SEXTA-FEIRA,-30.113044750000000,-51.226481000000000,ESTR JOAO SALOMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,14.4,50.0,sim,620367,20160329,20:45,TERCA-FEIRA,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.4,50.0,sim,620378,20160330,07:47,QUARTA-FEIRA,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,20.6,100.0,sim,620349,20160330,08:50,QUARTA-FEIRA,-30.117470000000001,-51.206547000000000,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,13.9,100.0,sim,620391,20160331,07:15,QUINTA-FEIRA,-30.113049820000001,-51.226367560000000,ESTR JOAO SALAMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,130.5,100.0,nao_contexto,620502,20160402,07:00,SABADO,-30.117381000000002,-51.205019000000000,ESTR CRISTIANO KRAEMER,,BOLETIM,2,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.7,50.0,sim,621882,20160404,07:35,SEGUNDA-FEIRA,-30.112694000000001,-51.213831999999996,AV VICENTE MONTEGGIA,,BOLETIM,2,1,0,1,1,0
P4,Corredor Av. Vicente Monteggia,polyline,65.2,50.0,nao_contexto,620625,20160405,15:15,TERCA-FEIRA,-30.095571050000000,-51.226318999999997,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,620836,20160411,07:45,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,1,1,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,89.9,100.0,sim,620994,20160411,12:15,SEGUNDA-FEIRA,-30.114694000000000,-51.212406000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,620994,20160411,12:15,SEGUNDA-FEIRA,-30.114694000000000,-51.212406000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.9,50.0,sim,621101,20160416,17:00,SABADO,-30.106612999999999,-51.222324999999998,AV JOSE CORREA DA SILVA,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.5,50.0,sim,621095,20160416,16:00,SABADO,-30.112461000000000,-51.214455000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.4,50.0,sim,621154,20160418,09:45,SEGUNDA-FEIRA,-30.100653999999999,-51.224823000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
