segmento_id,trecho,estacao_m,dist_eixo_p4_m,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P4-S04,Estr. Aracaju -> Rua Amapa,1213.8,8.3,554094,20130103,06:10,QUINTA-FEIRA,-30.104987200000000,-51.222687999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,846.7,3.9,554148,20130105,19:30,SABADO,-30.101824000000001,-51.223671000000003,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,1
P4-S04,Estr. Aracaju -> Rua Amapa,1261.1,2.7,554480,20130108,22:00,TERCA-FEIRA,-30.105412999999999,-51.222622999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,354.1,3.8,554486,20130109,22:30,QUARTA-FEIRA,-30.097992000000001,-51.224957000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,674.6,1.4,577617,20130109,17:40,QUARTA-FEIRA,-30.100653999999999,-51.224823000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,2,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2503.1,5.4,554681,20130112,16:40,SABADO,-30.112520000000000,-51.214157000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,574.8,2.9,555112,20130117,10:50,QUINTA-FEIRA,-30.099865999999999,-51.225316999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.5,21.2,555406,20130123,08:20,QUARTA-FEIRA,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2132.8,7.2,555247,20130123,08:30,QUARTA-FEIRA,-30.111754330000000,-51.217658000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2375.3,4.8,555499,20130125,20:40,SEXTA-FEIRA,-30.112423000000000,-51.215488000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,567164,20130128,00:05,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2554.0,3.2,555601,20130128,13:57,SEGUNDA-FEIRA,-30.112825999999998,-51.213746000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2850.9,3.2,555802,20130128,16:09,SEGUNDA-FEIRA,-30.115105000000000,-51.212421999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1008.0,10.3,555889,20130131,12:03,QUINTA-FEIRA,-30.103214980000001,-51.223317999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1893.2,4.8,555892,20130131,13:40,QUINTA-FEIRA,-30.110111000000000,-51.219234999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1130.3,2.2,555991,20130201,18:50,SEXTA-FEIRA,-30.104278999999998,-51.222988999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,126.1,3.7,556188,20130202,15:50,SABADO,-30.096128000000000,-51.225147999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,942.0,0.0,556371,20130207,14:10,QUINTA-FEIRA,-30.102615000000000,-51.223354000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,213.9,0.3,557084,20130220,12:05,QUARTA-FEIRA,-30.096827999999999,-51.224724000000002,AV VICENTE MONTEGGIA,AV FABIO ARAUJO SANTOS,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,659.6,31.0,557081,20130220,09:00,QUARTA-FEIRA,-30.100684000000001,-51.225166000000002,AV OTTO NIEMEYER,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1942.9,6.2,557291,20130222,15:15,SEXTA-FEIRA,-30.110460650000000,-51.218919000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,756.3,5.9,557268,20130225,09:50,SEGUNDA-FEIRA,-30.101178080000000,-51.224241999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,1,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,645.7,6.1,557326,20130225,18:00,SEGUNDA-FEIRA,-30.100397019999999,-51.224930000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2642.4,6.5,557668,20130226,20:20,TERCA-FEIRA,-30.113307370000001,-51.213003000000000,AV VICENTE MONTEGGIA,ESTR JOAO PASSUELO,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,51.1,10.4,557672,20130228,08:15,QUINTA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,1,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1571.0,4.1,558200,20130306,02:42,QUARTA-FEIRA,-30.107921000000001,-51.221407999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1974.9,4.5,558248,20130308,05:55,SEXTA-FEIRA,-30.110713000000001,-51.218746000000003,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.1,0.0,558771,20130312,08:15,TERCA-FEIRA,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1213.8,8.3,558493,20130312,07:45,TERCA-FEIRA,-30.104987200000000,-51.222687999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,555.2,3.6,558887,20130316,06:55,SABADO,-30.099689000000001,-51.225358999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,300.9,0.1,558942,20130319,07:30,TERCA-FEIRA,-30.097591000000001,-51.224660999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1243.6,6.2,559285,20130321,13:50,QUINTA-FEIRA,-30.105252680000000,-51.222631999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,559521,20130322,11:10,SEXTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1541.0,9.0,559196,20130322,22:00,SEXTA-FEIRA,-30.107761520000000,-51.221663999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1063.5,5.3,560839,20130327,21:00,QUARTA-FEIRA,-30.103694090000001,-51.223154999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1620.2,2.8,559605,20130329,07:50,SEXTA-FEIRA,-30.108225999999998,-51.221037000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,51.1,10.4,559976,20130402,15:30,TERCA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2850.9,3.2,559827,20130402,19:50,TERCA-FEIRA,-30.115105000000000,-51.212421999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1799.1,5.9,560161,20130408,07:45,SEGUNDA-FEIRA,-30.109412970000001,-51.219780000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,560646,20130410,23:30,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,560415,20130411,07:00,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,0.0,48.9,560635,20130413,15:50,SABADO,-30.094957000000001,-51.226264000000000,R DR CAMPOS VELHO,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,561208,20130416,06:30,TERCA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,561275,20130417,12:45,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,634.9,4.9,560859,20130417,17:45,QUARTA-FEIRA,-30.100330629999998,-51.224994000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2723.6,4.9,561268,20130417,14:50,QUARTA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,561015,20130419,20:30,SEXTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,561024,20130419,16:35,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,1
P4-S05,Rua Amapa -> Estr. Joao Vedana,1799.1,5.9,561029,20130419,11:12,SEXTA-FEIRA,-30.109412970000001,-51.219780000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.1,0.0,563495,20130421,20:30,DOMINGO,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,561599,20130426,07:25,SEXTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,17.4,39.3,561730,20130429,07:15,SEGUNDA-FEIRA,-30.095056039999999,-51.225375000000000,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,562111,20130429,20:00,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2642.4,6.5,562571,20130506,22:50,SEGUNDA-FEIRA,-30.113307370000001,-51.213003000000000,AV VICENTE MONTEGGIA,ESTR JOAO PASSUELO,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1942.9,6.2,562076,20130508,07:45,QUARTA-FEIRA,-30.110460650000000,-51.218919000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,516.3,4.3,562343,20130513,07:50,SEGUNDA-FEIRA,-30.099332109999999,-51.225333999999997,AV VICENTE MONTEGGIA,,BOLETIM,3,1,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1799.1,5.9,562921,20130515,13:10,QUARTA-FEIRA,-30.109412970000001,-51.219780000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,562701,20130517,06:45,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,1
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,563392,20130522,20:00,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2723.6,4.9,563440,20130522,07:15,QUARTA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,17.4,39.3,563553,20130523,10:35,QUINTA-FEIRA,-30.095056039999999,-51.225375000000000,AV NONOAI,,BOLETIM,0,0,0,0,0,1
P4-S05,Rua Amapa -> Estr. Joao Vedana,1505.6,5.1,564302,20130524,18:00,SEXTA-FEIRA,-30.107507999999999,-51.221893999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2850.9,3.2,563596,20130603,22:10,SEGUNDA-FEIRA,-30.115105000000000,-51.212421999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1067.4,5.5,563973,20130604,12:30,TERCA-FEIRA,-30.103728860000000,-51.223149999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,16.4,30.2,564071,20130606,23:55,QUINTA-FEIRA,-30.095101199999998,-51.225453999999999,AV NONOAI,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,564188,20130610,20:00,SEGUNDA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,1,0,0,2,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1056.1,2.6,570111,20130611,18:25,TERCA-FEIRA,-30.103624000000000,-51.223140000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2890.5,13.3,564501,20130613,18:00,QUINTA-FEIRA,-30.115496000000000,-51.212370999999997,AV RODRIGUES DA FONSECA,,BOLETIM,1,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2897.6,13.9,564505,20130613,20:00,QUINTA-FEIRA,-30.115548000000000,-51.212387000000000,AV RODRIGUES DA FONSECA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,980.0,8.0,564805,20130618,12:20,TERCA-FEIRA,-30.102964320000002,-51.223354999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,564873,20130620,08:15,QUINTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2723.6,4.9,564948,20130621,14:30,SEXTA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.5,21.2,565402,20130628,19:10,SEXTA-FEIRA,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,565503,20130630,09:40,DOMINGO,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1366.6,5.5,566945,20130701,12:50,SEGUNDA-FEIRA,-30.106349999999999,-51.222431999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,565696,20130703,12:15,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,565720,20130704,07:20,QUINTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,1,0,0,0,0,1
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,17.4,39.3,565918,20130706,12:30,SABADO,-30.095056039999999,-51.225375000000000,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,316.6,4.1,566143,20130709,12:30,TERCA-FEIRA,-30.097698999999999,-51.224773999999996,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2620.3,4.9,566210,20130711,20:43,QUINTA-FEIRA,-30.113164000000001,-51.213161999999997,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,566344,20130713,08:00,SABADO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1064.6,6.7,566304,20130713,23:40,SABADO,-30.103685760000001,-51.223030000000001,AV VICENTE MONTEGGIA,,BOLETIM,3,0,0,2,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,51.1,10.4,566491,20130716,18:10,TERCA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1476.9,3.1,566460,20130716,09:00,TERCA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,0,0,1
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2674.0,24.7,566681,20130720,16:30,SABADO,-30.113497469999999,-51.212654999999998,ESTR JOAO PASSUELO,,BOLETIM,2,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,864.3,0.3,566693,20130721,10:30,DOMINGO,-30.101939999999999,-51.223551000000000,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2632.9,7.5,566927,20130724,18:50,QUARTA-FEIRA,-30.113236000000001,-51.213057999999997,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1581.7,6.9,567083,20130726,22:39,SEXTA-FEIRA,-30.108006719999999,-51.221350000000001,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,567139,20130728,07:30,DOMINGO,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,1,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,999.0,6.2,567256,20130730,14:30,TERCA-FEIRA,-30.103105530000001,-51.223170000000003,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,567769,20130731,18:30,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,567383,20130731,12:40,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,567490,20130801,05:25,QUINTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,567551,20130801,07:50,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,568075,20130805,21:45,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,567812,20130807,14:20,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,2,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2642.4,6.5,567854,20130807,12:40,QUARTA-FEIRA,-30.113307370000001,-51.213003000000000,AV VICENTE MONTEGGIA,ESTR JOAO PASSUELO,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,51.1,10.4,568293,20130811,07:00,DOMINGO,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1178.3,0.9,568046,20130812,14:25,SEGUNDA-FEIRA,-30.104699000000000,-51.222873000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,405.4,3.4,568542,20130814,07:17,QUARTA-FEIRA,-30.098381000000000,-51.225245000000001,AV VICENTE MONTEGGIA,,BOLETIM,4,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1270.4,3.6,568446,20130817,15:10,SABADO,-30.105508000000000,-51.222662000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1077.9,6.2,568649,20130819,08:05,SEGUNDA-FEIRA,-30.103822990000001,-51.223139000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,568877,20130822,07:50,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,568984,20130823,07:20,SEXTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1077.9,6.2,568931,20130823,11:30,SEXTA-FEIRA,-30.103822990000001,-51.223139000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,569273,20130828,15:30,QUARTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,1,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.5,21.2,569610,20130903,10:00,TERCA-FEIRA,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,999.0,6.2,569843,20130905,23:30,QUINTA-FEIRA,-30.103105530000001,-51.223170000000003,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2326.5,2.0,570037,20130909,22:15,SEGUNDA-FEIRA,-30.112490999999999,-51.215992999999997,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,570083,20130910,08:56,TERCA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
